РВСВ_1,РВСН_1,РВЛВ_0,РВЛВ_1,РВЛВ_3,РВЛВ_4,РВЛВ_6,РВЛВ_7,РВЛВ_9,РВЛВ_10,РВЛВ_12,РВЛН_0,РВЛН_1,РВЛН_2,РВЛН_3,РВЛН_4,РВЛН_5,РВЛН_6,РВЛН_7,РВЛН_8,РВЛН_9,РВЛН_10,РВЛН_12
551.9153,1104.965,693.9264,693.9264,693.9264,693.9264,693.9264,693.9264,693.9264,693.9264,693.9264,1326.991,1326.991,812.878,1326.991,1326.991,812.878,1326.991,1326.991,812.878,1326.991,1326.991,1326.991
551.9153,1104.965,692.9183,692.9183,692.9183,692.9183,692.9183,692.9183,692.9183,692.9183,692.9183,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,1325.983
561.996,1125.0,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,1321.951
549.8992,1100.932,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,1370.968,1370.968,859.879,1370.968,1370.968,859.879,1370.968,1370.968,859.879,1370.968,1370.968,1370.968
549.8992,1099.924,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,1369.96
549.8992,1099.924,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,1369.96
549.8992,1099.924,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,1369.96
549.8992,1099.924,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,1369.96
549.8992,1099.924,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,1369.96
549.8992,1099.924,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,1369.96
549.8992,1099.924,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,1369.96
549.8992,1099.924,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,1269.909,1269.909,759.9547,1269.909,1269.909,759.9547,1269.909,1269.909,759.9547,1269.909,1269.909,1269.909
549.8992,1099.924,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,1269.909,1269.909,759.9547,1269.909,1269.909,759.9547,1269.909,1269.909,759.9547,1269.909,1269.909,1269.909
548.8911,1098.916,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,1198.967,1198.967,688.8861,1198.967,1198.967,688.8861,1198.967,1198.967,688.8861,1198.967,1198.967,1198.967
548.8911,1098.916,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,1198.967,1198.967,688.8861,1198.967,1198.967,688.8861,1198.967,1198.967,688.8861,1198.967,1198.967,1198.967
548.8911,1098.916,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,1198.967,1198.967,688.8861,1198.967,1198.967,688.8861,1198.967,1198.967,688.8861,1198.967,1198.967,1198.967
549.8992,1099.924,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1199.975,1199.975,689.8942,1199.975,1199.975,689.8942,1199.975,1199.975,689.8942,1199.975,1199.975,1199.975
554.5615,1026.084,542.7167,542.7167,542.7167,0.0,0.0,0.0,0.0,0.0,0.0,1422.631,1422.631,1422.631,1422.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549.8992,1100.932,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1200.983,1200.983,689.8942,1200.983,1200.983,689.8942,1200.983,1200.983,689.8942,1200.983,1200.983,1200.983
549.8992,1100.932,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1200.983,1200.983,689.8942,1200.983,1200.983,689.8942,1200.983,1200.983,689.8942,1200.983,1200.983,1200.983
549.8992,1100.932,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1200.983,1200.983,689.8942,1200.983,1200.983,689.8942,1200.983,1200.983,689.8942,1200.983,1200.983,1200.983
549.8992,1100.932,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1200.983,1200.983,689.8942,1200.983,1200.983,689.8942,1200.983,1200.983,689.8942,1200.983,1200.983,1200.983
549.8992,1100.932,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1200.983,1200.983,689.8942,1200.983,1200.983,689.8942,1200.983,1200.983,689.8942,1200.983,1200.983,1200.983
549.8992,1100.932,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,1370.968,1370.968,859.879,1370.968,1370.968,859.879,1370.968,1370.968,859.879,1370.968,1370.968,1370.968
549.8992,1099.924,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,1369.96
592.994,1185.988,705.8972,705.8972,705.8972,705.8972,705.8972,705.8972,705.8972,705.8972,705.8972,1441.91,1441.91,852.9486,1441.91,1441.91,852.9486,1441.91,1441.91,852.9486,1441.91,1441.91,1441.91
613.9113,1228.957,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,1434.98,1434.98,813.8861,1434.98,1434.98,813.8861,1434.98,1434.98,813.8861,1434.98,1434.98,1434.98
594.8841,1190.902,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,1388.987
561.996,1125.0,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,1321.951
561.996,1125.0,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,1321.951
547.8831,1096.9,722.9083,722.9083,722.9083,722.9083,722.9083,722.9083,722.9083,722.9083,722.9083,1470.892,1470.892,962.9536,1470.892,1470.892,962.9536,1470.892,1470.892,962.9536,1470.892,1470.892,1470.892
548.8911,1097.908,747.9839,747.9839,747.9839,747.9839,747.9839,747.9839,747.9839,747.9839,747.9839,1470.892,1470.892,962.9536,1470.892,1470.892,962.9536,1470.892,1470.892,962.9536,1470.892,1470.892,1470.892
0.0,0.0,0.0,0.0,723.9163,723.9163,723.9163,0.0,0.0,723.9163,723.9163,0.0,0.0,0.0,1496.976,1496.976,798.8911,1496.976,798.8911,1496.976,798.8911,1496.976,1496.976
549.8992,1100.932,750.8821,750.8821,750.8821,750.8821,750.8821,750.8821,750.8821,750.8821,750.8821,1551.915,1551.915,1039.945,1551.915,1551.915,1039.945,1551.915,1551.915,1039.945,1551.915,1551.915,1551.915
0.0,0.0,0.0,0.0,700.9828,700.9828,700.9828,0.0,0.0,700.9828,700.9828,0.0,0.0,0.0,1451.991,1451.991,750.8821,1451.991,750.8821,1451.991,750.8821,1451.991,1451.991
549.8992,1100.932,750.8821,750.8821,750.8821,750.8821,750.8821,750.8821,750.8821,750.8821,750.8821,1551.915,1551.915,1039.945,1551.915,1551.915,1039.945,1551.915,1551.915,1039.945,1551.915,1551.915,1551.915
551.9153,1103.957,727.9486,727.9486,727.9486,727.9486,727.9486,727.9486,727.9486,727.9486,727.9486,1531.88,1531.88,1017.893,1531.88,1531.88,1017.893,1531.88,1531.88,1017.893,1531.88,1531.88,1531.88
551.9153,1103.957,702.999,702.999,702.999,702.999,702.999,702.999,702.999,702.999,702.999,1505.922,1505.922,992.9435,1505.922,1505.922,992.9435,1505.922,1505.922,992.9435,1505.922,1505.922,1505.922
614.9194,1229.965,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,1435.988,1435.988,813.8861,1435.988,1435.988,813.8861,1435.988,1435.988,813.8861,1435.988,1435.988,1435.988
550.9072,1102.949,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,1303.931,1303.931,791.9607,1303.931,1303.931,791.9607,1303.931,1303.931,791.9607,1303.931,1303.931,1303.931
550.9072,1102.949,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,1303.931,1303.931,791.9607,1303.931,1303.931,791.9607,1303.931,1303.931,791.9607,1303.931,1303.931,1303.931
551.9153,1103.957,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,571.9506,1254.914,1254.914,741.9355,1254.914,1254.914,741.9355,1254.914,1254.914,741.9355,1254.914,1254.914,1254.914
553.9315,1108.997,649.9496,649.9496,649.9496,649.9496,649.9496,649.9496,649.9496,649.9496,649.9496,1411.92,1411.92,894.9092,1411.92,1411.92,894.9092,1411.92,1411.92,894.9092,1411.92,1411.92,1411.92
553.9315,1107.989,629.9143,629.9143,629.9143,629.9143,629.9143,629.9143,629.9143,629.9143,629.9143,1370.968,1370.968,853.9567,1370.968,1370.968,853.9567,1370.968,1370.968,853.9567,1370.968,1370.968,1370.968
554.9395,1109.879,630.9224,630.9224,630.9224,630.9224,630.9224,630.9224,630.9224,630.9224,630.9224,1372.984,1372.984,855.9728,1372.984,1372.984,855.9728,1372.984,1372.984,855.9728,1372.984,1372.984,1372.984
549.8992,1099.924,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,1359.879,1359.879,849.9244,1359.879,1359.879,849.9244,1359.879,1359.879,849.9244,1359.879,1359.879,1359.879
549.8992,1100.932,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,1361.895,1361.895,850.9324,1361.895,1361.895,850.9324,1361.895,1361.895,850.9324,1361.895,1361.895,1361.895
614.9194,1229.965,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,1435.988,1435.988,813.8861,1435.988,1435.988,813.8861,1435.988,1435.988,813.8861,1435.988,1435.988,1435.988
611.8951,1224.924,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,1430.948,1430.948,811.996,1430.948,1430.948,811.996,1430.948,1430.948,811.996,1430.948,1430.948,1430.948
611.8951,1224.924,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,1430.948,1430.948,811.996,1430.948,1430.948,811.996,1430.948,1430.948,811.996,1430.948,1430.948,1430.948
614.9194,1229.965,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,1435.988,1435.988,813.8861,1435.988,1435.988,813.8861,1435.988,1435.988,813.8861,1435.988,1435.988,1435.988
612.9032,1226.941,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,1432.964,1432.964,812.878,1432.964,1432.964,812.878,1432.964,1432.964,812.878,1432.964,1432.964,1432.964
557.9637,1116.935,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,1269.909
557.9637,1116.935,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,1269.909
0.0,0.0,0.0,0.0,509.9546,509.9546,509.9546,0.0,0.0,509.9546,509.9546,0.0,0.0,0.0,1281.88,1281.88,579.8891,1281.88,579.8891,1281.88,579.8891,1281.88,1281.88
551.9153,1103.957,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,1325.983
550.9072,1102.949,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,1373.992,1373.992,860.8871,1373.992,1373.992,860.8871,1373.992,1373.992,860.8871,1373.992,1373.992,1373.992
594.8841,1190.902,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,1388.987
549.8992,1099.924,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,1369.96
549.8992,1099.924,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,859.879,1369.96,1369.96,1369.96
551.9153,1103.957,626.8901,626.8901,626.8901,626.8901,626.8901,626.8901,626.8901,626.8901,626.8901,1375.882,1375.882,861.8951,1375.882,1375.882,861.8951,1375.882,1375.882,861.8951,1375.882,1375.882,1375.882
551.9153,1103.957,626.8901,626.8901,626.8901,626.8901,626.8901,626.8901,626.8901,626.8901,626.8901,1375.882,1375.882,861.8951,1375.882,1375.882,861.8951,1375.882,1375.882,861.8951,1375.882,1375.882,1375.882
551.9153,1103.957,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,1405.998,1405.998,891.8851,1405.998,1405.998,891.8851,1405.998,1405.998,891.8851,1405.998,1405.998,1405.998
551.9153,1103.957,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,1405.998,1405.998,891.8851,1405.998,1405.998,891.8851,1405.998,1405.998,891.8851,1405.998,1405.998,1405.998
551.9153,1104.965,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,1406.88,1406.88,892.8931,1406.88,1406.88,892.8931,1406.88,1406.88,892.8931,1406.88,1406.88,1406.88
551.9153,1104.965,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,1406.88,1406.88,892.8931,1406.88,1406.88,892.8931,1406.88,1406.88,892.8931,1406.88,1406.88,1406.88
549.8992,1100.932,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,1401.966,1401.966,890.877,1401.966,1401.966,890.877,1401.966,1401.966,890.877,1401.966,1401.966,1401.966
551.9153,1103.957,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,1405.998,1405.998,891.8851,1405.998,1405.998,891.8851,1405.998,1405.998,891.8851,1405.998,1405.998,1405.998
549.8992,1100.932,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,1401.966,1401.966,890.877,1401.966,1401.966,890.877,1401.966,1401.966,890.877,1401.966,1401.966,1401.966
549.8992,1100.932,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,1401.966,1401.966,890.877,1401.966,1401.966,890.877,1401.966,1401.966,890.877,1401.966,1401.966,1401.966
549.8992,1100.932,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1400.958,1400.958,889.9949,1400.958,1400.958,889.9949,1400.958,1400.958,889.9949,1400.958,1400.958,1400.958
551.9153,1103.957,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,1395.917,1395.917,881.9304,1395.917,1395.917,881.9304,1395.917,1395.917,881.9304,1395.917,1395.917,1395.917
551.9153,1103.957,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,1395.917,1395.917,881.9304,1395.917,1395.917,881.9304,1395.917,1395.917,881.9304,1395.917,1395.917,1395.917
551.9153,1103.957,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,1395.917,1395.917,881.9304,1395.917,1395.917,881.9304,1395.917,1395.917,881.9304,1395.917,1395.917,1395.917
548.8911,1098.916,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,1388.987,1388.987,878.9063,1388.987,1388.987,878.9063,1388.987,1388.987,878.9063,1388.987,1388.987,1388.987
551.9153,1104.965,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,1396.925,1396.925,882.9385,1396.925,1396.925,882.9385,1396.925,1396.925,882.9385,1396.925,1396.925,1396.925
551.9153,1104.965,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,1305.948,1305.948,791.9607,1305.948,1305.948,791.9607,1305.948,1305.948,791.9607,1305.948,1305.948,1305.948
549.8992,1099.924,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1389.995,1389.995,879.9143,1389.995,1389.995,879.9143,1389.995,1389.995,879.9143,1389.995,1389.995,1389.995
549.8992,1099.924,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1384.955,1384.955,875.0,1384.955,1384.955,875.0,1384.955,1384.955,875.0,1384.955,1384.955,1384.955
551.9153,1103.957,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,601.9405,1304.939,1304.939,791.9607,1304.939,1304.939,791.9607,1304.939,1304.939,791.9607,1304.939,1304.939,1304.939
550.9072,1101.941,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,1302.923,1302.923,790.9526,1302.923,1302.923,790.9526,1302.923,1302.923,790.9526,1302.923,1302.923,1302.923
548.8911,1097.908,597.9083,597.9083,597.9083,597.9083,597.9083,597.9083,597.9083,597.9083,597.9083,1416.961,1416.961,907.8881,1416.961,1416.961,907.8881,1416.961,1416.961,907.8881,1416.961,1416.961,1416.961
548.8911,1097.908,597.9083,597.9083,597.9083,597.9083,597.9083,597.9083,597.9083,597.9083,597.9083,1416.961,1416.961,907.8881,1416.961,1416.961,907.8881,1416.961,1416.961,907.8881,1416.961,1416.961,1416.961
550.9072,1101.941,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,600.9324,1302.923,1302.923,790.9526,1302.923,1302.923,790.9526,1302.923,1302.923,790.9526,1302.923,1302.923,1302.923
547.8831,1095.892,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,1413.937,1413.937,906.88,1413.937,1413.937,906.88,1413.937,1413.937,906.88,1413.937,1413.937,1413.937
547.8831,1095.892,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,1413.937,1413.937,906.88,1413.937,1413.937,906.88,1413.937,1413.937,906.88,1413.937,1413.937,1413.937
547.8831,1095.892,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,1413.937,1413.937,906.88,1413.937,1413.937,906.88,1413.937,1413.937,906.88,1413.937,1413.937,1413.937
548.8911,1098.916,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,1418.977,1418.977,908.8962,1418.977,1418.977,908.8962,1418.977,1418.977,908.8962,1418.977,1418.977,1418.977
548.8911,1098.916,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,598.9163,1418.977,1418.977,908.8962,1418.977,1418.977,908.8962,1418.977,1418.977,908.8962,1418.977,1418.977,1418.977
547.8831,1096.9,607.9889,607.9889,607.9889,607.9889,607.9889,607.9889,607.9889,607.9889,607.9889,1415.953,1415.953,907.8881,1415.953,1415.953,907.8881,1415.953,1415.953,907.8881,1415.953,1415.953,1415.953
547.8831,1095.892,701.9909,701.9909,701.9909,701.9909,701.9909,701.9909,701.9909,701.9909,701.9909,1384.955,1384.955,877.8982,1384.955,1384.955,877.8982,1384.955,1384.955,877.8982,1384.955,1384.955,1384.955
547.8831,1095.892,701.9909,701.9909,701.9909,701.9909,701.9909,701.9909,701.9909,701.9909,701.9909,1383.947,1383.947,876.8901,1383.947,1383.947,876.8901,1383.947,1383.947,876.8901,1383.947,1383.947,1383.947
546.875,1093.876,690.9022,690.9022,690.9022,690.9022,690.9022,690.9022,690.9022,690.9022,690.9022,1381.93,1381.93,875.8821,1381.93,1381.93,875.8821,1381.93,1381.93,875.8821,1381.93,1381.93,1381.93
546.875,1094.884,690.9022,690.9022,690.9022,690.9022,690.9022,690.9022,690.9022,690.9022,690.9022,1382.938,1382.938,876.8901,1382.938,1382.938,876.8901,1382.938,1382.938,876.8901,1382.938,1382.938,1382.938
547.8831,1095.892,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,1383.947,1383.947,876.8901,1383.947,1383.947,876.8901,1383.947,1383.947,876.8901,1383.947,1383.947,1383.947
547.8831,1095.892,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,1384.955,1384.955,877.8982,1384.955,1384.955,877.8982,1384.955,1384.955,877.8982,1384.955,1384.955,1384.955
547.8831,1095.892,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,1384.955,1384.955,877.8982,1384.955,1384.955,877.8982,1384.955,1384.955,877.8982,1384.955,1384.955,1384.955
547.8831,1095.892,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,691.9103,1384.955,1384.955,877.8982,1384.955,1384.955,877.8982,1384.955,1384.955,877.8982,1384.955,1384.955,1384.955
543.9768,1088.962,686.996,686.996,686.996,686.996,686.996,686.996,686.996,686.996,686.996,1375.0,1375.0,872.9839,1375.0,1375.0,872.9839,1375.0,1375.0,872.9839,1375.0,1375.0,1375.0
551.9153,1104.965,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1366.935,1366.935,852.9486,1366.935,1366.935,852.9486,1366.935,1366.935,852.9486,1366.935,1366.935,1366.935
553.9315,1108.997,680.9476,680.9476,680.9476,680.9476,680.9476,680.9476,680.9476,680.9476,680.9476,1382.938,1382.938,864.9194,1382.938,1382.938,864.9194,1382.938,1382.938,864.9194,1382.938,1382.938,1382.938
552.9234,1105.973,627.8982,627.8982,627.8982,627.8982,627.8982,627.8982,627.8982,627.8982,627.8982,1387.979,1387.979,872.9839,1387.979,1387.979,872.9839,1387.979,1387.979,872.9839,1387.979,1387.979,1387.979
560.9879,1122.984,643.9012,643.9012,643.9012,643.9012,643.9012,643.9012,643.9012,643.9012,643.9012,1277.974,1277.974,750.8821,1277.974,1277.974,750.8821,1277.974,1277.974,750.8821,1277.974,1277.974,1277.974
559.9799,1120.968,657.8881,657.8881,657.8881,657.8881,657.8881,657.8881,657.8881,657.8881,657.8881,1305.948,1305.948,780.998,1305.948,1305.948,780.998,1305.948,1305.948,780.998,1305.948,1305.948,1305.948
