group_of_standard,Углерод,Кремний,Марганец,Сера,Фосфор,Хром,Никель,Медь,Алюминий,Титан,Ванадий,Ниобий,Молибден,Бор,Кальций,Цинк,Олово,Мышьяк,Железо,Азот,C_EKV,K_SVAR,номер раската
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,8
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,8
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,7
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,7
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,11
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,11
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,10
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,9
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,13
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,12
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,12
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,14
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,15
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,15
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,17
3,0.0617,0.2367,1.725,0.0011,0.0094,0.0392,0.1747,0.1413,0.0363,0.019,0.0072,0.0481,0.0033,0.0006,0.00195,0.0011,0.0038,0.002,97.467,0.0052,0.38,0.17,16
3,0.07,0.27,1.72,0.002,0.008,0.04,0.18,0.15,0.036,0.02,0.005,0.049,0.003,0.0007,0.002,0.0014,0.0036,0.0027,97.4201,0.005,0.39,0.18,12
3,0.07,0.27,1.72,0.002,0.008,0.04,0.18,0.15,0.036,0.02,0.005,0.049,0.003,0.0007,0.002,0.0014,0.0036,0.0027,97.4201,0.005,0.39,0.18,16
2,0.08,0.23,1.71,0.003,0.01,0.03,0.15,0.11,0.035,0.021,0.004,0.048,0.002,0.0007,0.002,0.0012,0.0056,0.0023,97.5412,0.005,0.39,0.19,3
2,0.08,0.23,1.71,0.003,0.01,0.03,0.15,0.11,0.035,0.021,0.004,0.048,0.002,0.0007,0.002,0.0012,0.0056,0.0023,97.5412,0.005,0.39,0.19,13
3,0.06,0.22,1.71,0.002,0.008,0.04,0.16,0.11,0.036,0.02,0.004,0.046,0.014,0.0006,0.001,0.0018,0.0031,0.0023,97.5331,0.005,0.37,0.17,7
3,0.06,0.22,1.71,0.002,0.008,0.04,0.16,0.11,0.036,0.02,0.004,0.046,0.014,0.0006,0.001,0.0018,0.0031,0.0023,97.5331,0.005,0.37,0.17,6
3,0.07,0.23,1.71,0.002,0.01,0.03,0.17,0.15,0.032,0.019,0.006,0.049,0.004,0.0007,0.001,0.0017,0.0037,0.0027,97.4906,0.005,0.38,0.18,8
3,0.07,0.23,1.71,0.002,0.01,0.03,0.17,0.15,0.032,0.019,0.006,0.049,0.004,0.0007,0.001,0.0017,0.0037,0.0027,97.4906,0.005,0.38,0.18,16
3,0.07,0.25,1.74,0.002,0.008,0.03,0.17,0.16,0.028,0.018,0.005,0.051,0.003,0.0007,0.002,0.0012,0.0048,0.0029,97.422,0.005,0.39,0.18,12
3,0.07,0.25,1.74,0.002,0.008,0.03,0.17,0.16,0.028,0.018,0.005,0.051,0.003,0.0007,0.002,0.0012,0.0048,0.0029,97.422,0.005,0.39,0.18,9
3,0.07,0.25,1.74,0.002,0.008,0.03,0.17,0.16,0.028,0.018,0.005,0.051,0.003,0.0007,0.002,0.0012,0.0048,0.0029,97.422,0.005,0.39,0.18,3
3,0.07,0.25,1.74,0.002,0.008,0.03,0.17,0.16,0.028,0.018,0.005,0.051,0.003,0.0007,0.002,0.0012,0.0048,0.0029,97.422,0.005,0.39,0.18,2
3,0.07,0.25,1.74,0.002,0.008,0.03,0.17,0.16,0.028,0.018,0.005,0.051,0.003,0.0007,0.002,0.0012,0.0048,0.0029,97.422,0.005,0.39,0.18,7
3,0.07,0.25,1.74,0.002,0.008,0.03,0.17,0.16,0.028,0.018,0.005,0.051,0.003,0.0007,0.002,0.0012,0.0048,0.0029,97.422,0.005,0.39,0.18,8
3,0.07,0.23,1.7,0.003,0.009,0.04,0.16,0.12,0.034,0.022,0.004,0.05,0.003,0.0006,0.002,0.0012,0.0028,0.0019,97.5236,0.005,0.38,0.18,13
3,0.07,0.23,1.7,0.003,0.009,0.04,0.16,0.12,0.034,0.022,0.004,0.05,0.003,0.0006,0.002,0.0012,0.0028,0.0019,97.5236,0.005,0.38,0.18,11
3,0.06,0.23,1.72,0.002,0.008,0.03,0.16,0.13,0.034,0.019,0.004,0.049,0.004,0.0007,0.002,0.0011,0.0034,0.0027,97.5175,0.005,0.37,0.17,6
3,0.06,0.23,1.72,0.002,0.008,0.03,0.16,0.13,0.034,0.019,0.004,0.049,0.004,0.0007,0.002,0.0011,0.0034,0.0027,97.5175,0.005,0.37,0.17,2
3,0.07,0.24,1.72,0.003,0.008,0.04,0.17,0.14,0.037,0.023,0.005,0.052,0.003,0.0007,0.002,0.0009,0.0035,0.0028,97.4741,0.005,0.39,0.18,10
3,0.07,0.24,1.72,0.003,0.008,0.04,0.17,0.14,0.037,0.023,0.005,0.052,0.003,0.0007,0.002,0.0009,0.0035,0.0028,97.4741,0.005,0.39,0.18,5
3,0.07,0.26,1.71,0.002,0.009,0.04,0.18,0.15,0.036,0.022,0.005,0.05,0.005,0.0007,0.001,0.0014,0.0038,0.0034,97.4311,0.004,0.39,0.18,8
3,0.07,0.26,1.71,0.002,0.009,0.04,0.18,0.15,0.036,0.022,0.005,0.05,0.005,0.0007,0.001,0.0014,0.0038,0.0034,97.4311,0.004,0.39,0.18,16
3,0.07,0.26,1.71,0.002,0.009,0.04,0.18,0.15,0.036,0.022,0.005,0.05,0.005,0.0007,0.001,0.0014,0.0038,0.0034,97.4311,0.004,0.39,0.18,6
3,0.07,0.26,1.71,0.002,0.009,0.04,0.18,0.15,0.036,0.022,0.005,0.05,0.005,0.0007,0.001,0.0014,0.0038,0.0034,97.4311,0.004,0.39,0.18,3
3,0.07,0.26,1.71,0.002,0.009,0.04,0.18,0.15,0.036,0.022,0.005,0.05,0.005,0.0007,0.001,0.0014,0.0038,0.0034,97.4311,0.004,0.39,0.18,4
3,0.07,0.26,1.71,0.002,0.009,0.04,0.18,0.15,0.036,0.022,0.005,0.05,0.005,0.0007,0.001,0.0014,0.0038,0.0034,97.4311,0.004,0.39,0.18,9
3,0.07,0.26,1.71,0.002,0.009,0.04,0.18,0.15,0.036,0.022,0.005,0.05,0.005,0.0007,0.001,0.0014,0.0038,0.0034,97.4311,0.004,0.39,0.18,7
3,0.0713,0.254,1.7318,0.0019,0.0104,0.0403,0.1759,0.1349,0.0353,0.0228,0.0046,0.0497,0.0037,0.0007,0.00078,0.0013,0.0034,0.0035,97.4318,0.0049,0.39,0.18,11
3,0.0713,0.254,1.7318,0.0019,0.0104,0.0403,0.1759,0.1349,0.0353,0.0228,0.0046,0.0497,0.0037,0.0007,0.00078,0.0013,0.0034,0.0035,97.4318,0.0049,0.39,0.18,6
3,0.0713,0.254,1.7318,0.0019,0.0104,0.0403,0.1759,0.1349,0.0353,0.0228,0.0046,0.0497,0.0037,0.0007,0.00078,0.0013,0.0034,0.0035,97.4318,0.0049,0.39,0.18,1
3,0.0713,0.254,1.7318,0.0019,0.0104,0.0403,0.1759,0.1349,0.0353,0.0228,0.0046,0.0497,0.0037,0.0007,0.00078,0.0013,0.0034,0.0035,97.4318,0.0049,0.39,0.18,9
3,0.0713,0.254,1.7318,0.0019,0.0104,0.0403,0.1759,0.1349,0.0353,0.0228,0.0046,0.0497,0.0037,0.0007,0.00078,0.0013,0.0034,0.0035,97.4318,0.0049,0.39,0.18,14
3,0.0713,0.254,1.7318,0.0019,0.0104,0.0403,0.1759,0.1349,0.0353,0.0228,0.0046,0.0497,0.0037,0.0007,0.00078,0.0013,0.0034,0.0035,97.4318,0.0049,0.39,0.18,4
3,0.0713,0.254,1.7318,0.0019,0.0104,0.0403,0.1759,0.1349,0.0353,0.0228,0.0046,0.0497,0.0037,0.0007,0.00078,0.0013,0.0034,0.0035,97.4318,0.0049,0.39,0.18,17
3,0.0713,0.254,1.7318,0.0019,0.0104,0.0403,0.1759,0.1349,0.0353,0.0228,0.0046,0.0497,0.0037,0.0007,0.00078,0.0013,0.0034,0.0035,97.4318,0.0049,0.39,0.18,17
3,0.07,0.24,1.73,0.002,0.007,0.04,0.16,0.13,0.036,0.021,0.004,0.049,0.003,0.0006,0.001,0.0014,0.0027,0.0027,97.4767,0.005,0.39,0.18,17
3,0.07,0.24,1.73,0.002,0.007,0.04,0.16,0.13,0.036,0.021,0.004,0.049,0.003,0.0006,0.001,0.0014,0.0027,0.0027,97.4767,0.005,0.39,0.18,4
3,0.07,0.26,1.72,0.002,0.012,0.06,0.18,0.14,0.032,0.022,0.005,0.05,0.004,0.0007,0.002,0.0013,0.0042,0.0041,97.3982,0.005,0.39,0.18,4
3,0.07,0.26,1.72,0.002,0.012,0.06,0.18,0.14,0.032,0.022,0.005,0.05,0.004,0.0007,0.002,0.0013,0.0042,0.0041,97.3982,0.005,0.39,0.18,3
3,0.0682,0.2359,1.7211,0.002,0.0092,0.0512,0.1744,0.1315,0.0356,0.0216,0.0041,0.0494,0.0034,0.0006,0.00116,0.0012,0.0041,0.0035,97.4601,0.0052,0.39,0.18,2
3,0.0682,0.2359,1.7211,0.002,0.0092,0.0512,0.1744,0.1315,0.0356,0.0216,0.0041,0.0494,0.0034,0.0006,0.00116,0.0012,0.0041,0.0035,97.4601,0.0052,0.39,0.18,13
3,0.0697,0.2454,1.7196,0.002,0.0087,0.0331,0.1552,0.1126,0.0419,0.0219,0.0038,0.0486,0.0033,0.0007,0.00134,0.0011,0.0028,0.003,97.5058,0.0048,0.38,0.18,6
3,0.0697,0.2454,1.7196,0.002,0.0087,0.0331,0.1552,0.1126,0.0419,0.0219,0.0038,0.0486,0.0033,0.0007,0.00134,0.0011,0.0028,0.003,97.5058,0.0048,0.38,0.18,7
3,0.0697,0.2454,1.7196,0.002,0.0087,0.0331,0.1552,0.1126,0.0419,0.0219,0.0038,0.0486,0.0033,0.0007,0.00134,0.0011,0.0028,0.003,97.5058,0.0048,0.38,0.18,9
3,0.0697,0.2454,1.7196,0.002,0.0087,0.0331,0.1552,0.1126,0.0419,0.0219,0.0038,0.0486,0.0033,0.0007,0.00134,0.0011,0.0028,0.003,97.5058,0.0048,0.38,0.18,16
3,0.0697,0.2454,1.7196,0.002,0.0087,0.0331,0.1552,0.1126,0.0419,0.0219,0.0038,0.0486,0.0033,0.0007,0.00134,0.0011,0.0028,0.003,97.5058,0.0048,0.38,0.18,2
3,0.0697,0.2454,1.7196,0.002,0.0087,0.0331,0.1552,0.1126,0.0419,0.0219,0.0038,0.0486,0.0033,0.0007,0.00134,0.0011,0.0028,0.003,97.5058,0.0048,0.38,0.18,17
3,0.07,0.25,1.72,0.003,0.009,0.03,0.17,0.14,0.036,0.02,0.004,0.047,0.003,0.0007,0.002,0.0011,0.0047,0.0034,97.4582,0.005,0.38,0.18,12
3,0.07,0.25,1.72,0.003,0.009,0.03,0.17,0.14,0.036,0.02,0.004,0.047,0.003,0.0007,0.002,0.0011,0.0047,0.0034,97.4582,0.005,0.38,0.18,13
3,0.07,0.26,1.74,0.002,0.009,0.04,0.22,0.14,0.034,0.021,0.005,0.057,0.008,0.0006,0.002,0.0013,0.0037,0.0037,97.3743,0.006,0.39,0.18,3
3,0.07,0.26,1.74,0.002,0.009,0.04,0.22,0.14,0.034,0.021,0.005,0.057,0.008,0.0006,0.002,0.0013,0.0037,0.0037,97.3743,0.006,0.39,0.18,4
3,0.07,0.27,1.73,0.002,0.008,0.03,0.17,0.14,0.037,0.023,0.002,0.052,0.003,0.0007,0.002,0.0009,0.0041,0.003,97.4126,0.005,0.39,0.18,4
3,0.07,0.27,1.73,0.002,0.008,0.03,0.17,0.14,0.037,0.023,0.002,0.052,0.003,0.0007,0.002,0.0009,0.0041,0.003,97.4126,0.005,0.39,0.18,8
3,0.06,0.21,1.74,0.002,0.009,0.04,0.16,0.13,0.037,0.024,0.005,0.05,0.004,0.0007,0.001,0.001,0.0034,0.0025,97.4656,0.004,0.38,0.17,14
3,0.06,0.21,1.74,0.002,0.009,0.04,0.16,0.13,0.037,0.024,0.005,0.05,0.004,0.0007,0.001,0.001,0.0034,0.0025,97.4656,0.004,0.38,0.17,10
3,0.07,0.26,1.73,0.002,0.009,0.04,0.17,0.14,0.035,0.022,0.004,0.051,0.004,0.0008,0.002,0.0008,0.0043,0.0021,97.4273,0.004,0.39,0.18,8
3,0.07,0.26,1.73,0.002,0.009,0.04,0.17,0.14,0.035,0.022,0.004,0.051,0.004,0.0008,0.002,0.0008,0.0043,0.0021,97.4273,0.004,0.39,0.18,9
3,0.07,0.25,1.71,0.003,0.012,0.04,0.16,0.16,0.035,0.021,0.005,0.051,0.004,0.0007,0.002,0.0011,0.004,0.0042,97.4425,0.005,0.39,0.18,3
3,0.07,0.25,1.71,0.003,0.012,0.04,0.16,0.16,0.035,0.021,0.005,0.051,0.004,0.0007,0.002,0.0011,0.004,0.0042,97.4425,0.005,0.39,0.18,9
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,1
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,1
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,2
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,2
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,3
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,3
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,4
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,4
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,6
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,5
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,7
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,7
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,8
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,8
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,9
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,9
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,10
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,10
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,12
3,0.07,0.26,1.73,0.002,0.006,0.03,0.15,0.13,0.034,0.021,0.003,0.047,0.005,0.0005,0.002,0.0008,0.0033,0.0026,97.4721,0.005,0.38,0.18,13
3,0.06,0.25,1.7,0.003,0.007,0.03,0.15,0.12,0.033,0.019,0.004,0.048,0.005,0.0005,0.002,0.0007,0.0034,0.0031,97.5303,0.004,0.37,0.17,12
3,0.06,0.25,1.7,0.003,0.007,0.03,0.15,0.12,0.033,0.019,0.004,0.048,0.005,0.0005,0.002,0.0007,0.0034,0.0031,97.5303,0.004,0.37,0.17,10
3,0.07,0.24,1.72,0.002,0.011,0.04,0.16,0.12,0.033,0.019,0.005,0.05,0.004,0.0005,0.002,0.0008,0.0033,0.0028,97.4963,0.004,0.39,0.18,3
3,0.07,0.24,1.72,0.002,0.011,0.04,0.16,0.12,0.033,0.019,0.005,0.05,0.004,0.0005,0.002,0.0008,0.0033,0.0028,97.4963,0.004,0.39,0.18,4
3,0.07,0.26,1.71,0.003,0.01,0.04,0.17,0.16,0.036,0.016,0.005,0.053,0.005,0.0005,0.002,0.0011,0.0041,0.0037,97.4271,0.006,0.39,0.18,13
3,0.07,0.26,1.71,0.003,0.01,0.04,0.17,0.16,0.036,0.016,0.005,0.053,0.005,0.0005,0.002,0.0011,0.0041,0.0037,97.4271,0.006,0.39,0.18,16
3,0.07,0.27,1.71,0.003,0.008,0.03,0.16,0.14,0.032,0.021,0.003,0.049,0.005,0.0006,0.001,0.0007,0.0041,0.0029,97.4574,0.006,0.38,0.18,15
3,0.07,0.27,1.71,0.003,0.008,0.03,0.16,0.14,0.032,0.021,0.003,0.049,0.005,0.0006,0.001,0.0007,0.0041,0.0029,97.4574,0.006,0.38,0.18,10
3,0.06,0.26,1.71,0.003,0.009,0.04,0.17,0.15,0.039,0.02,0.005,0.049,0.005,0.0007,0.001,0.0009,0.0042,0.0028,97.438,0.005,0.38,0.17,3
3,0.06,0.26,1.71,0.003,0.009,0.04,0.17,0.15,0.039,0.02,0.005,0.049,0.005,0.0007,0.001,0.0009,0.0042,0.0028,97.438,0.005,0.38,0.17,8
3,0.06,0.26,1.71,0.003,0.009,0.04,0.17,0.15,0.039,0.02,0.005,0.049,0.005,0.0007,0.001,0.0009,0.0042,0.0028,97.438,0.005,0.38,0.17,11
3,0.06,0.26,1.71,0.003,0.009,0.04,0.17,0.15,0.039,0.02,0.005,0.049,0.005,0.0007,0.001,0.0009,0.0042,0.0028,97.438,0.005,0.38,0.17,11
3,0.06,0.26,1.71,0.003,0.009,0.04,0.17,0.15,0.039,0.02,0.005,0.049,0.005,0.0007,0.001,0.0009,0.0042,0.0028,97.438,0.005,0.38,0.17,6
3,0.06,0.26,1.71,0.003,0.009,0.04,0.17,0.15,0.039,0.02,0.005,0.049,0.005,0.0007,0.001,0.0009,0.0042,0.0028,97.438,0.005,0.38,0.17,2
3,0.06,0.26,1.71,0.003,0.009,0.04,0.17,0.15,0.039,0.02,0.005,0.049,0.005,0.0007,0.001,0.0009,0.0042,0.0028,97.438,0.005,0.38,0.17,7
3,0.06,0.26,1.71,0.003,0.009,0.04,0.17,0.15,0.039,0.02,0.005,0.049,0.005,0.0007,0.001,0.0009,0.0042,0.0028,97.438,0.005,0.38,0.17,9
3,0.06,0.26,1.71,0.003,0.009,0.04,0.17,0.15,0.039,0.02,0.005,0.049,0.005,0.0007,0.001,0.0009,0.0042,0.0028,97.438,0.005,0.38,0.17,9
3,0.06,0.26,1.71,0.003,0.009,0.04,0.17,0.15,0.039,0.02,0.005,0.049,0.005,0.0007,0.001,0.0009,0.0042,0.0028,97.438,0.005,0.38,0.17,13
3,0.06,0.26,1.71,0.003,0.009,0.04,0.17,0.15,0.039,0.02,0.005,0.049,0.005,0.0007,0.001,0.0009,0.0042,0.0028,97.438,0.005,0.38,0.17,17
3,0.06,0.26,1.71,0.003,0.009,0.04,0.17,0.15,0.039,0.02,0.005,0.049,0.005,0.0007,0.001,0.0009,0.0042,0.0028,97.438,0.005,0.38,0.17,15
3,0.06,0.26,1.71,0.003,0.009,0.04,0.17,0.15,0.039,0.02,0.005,0.049,0.005,0.0007,0.001,0.0009,0.0042,0.0028,97.438,0.005,0.38,0.17,16
3,0.07,0.23,1.74,0.002,0.007,0.03,0.15,0.12,0.034,0.019,0.003,0.047,0.003,0.0006,0.002,0.0012,0.0025,0.0031,97.5257,0.005,0.39,0.18,8
3,0.07,0.23,1.74,0.002,0.007,0.03,0.15,0.12,0.034,0.019,0.003,0.047,0.003,0.0006,0.002,0.0012,0.0025,0.0031,97.5257,0.005,0.39,0.18,11
3,0.07,0.26,1.73,0.003,0.007,0.04,0.18,0.16,0.036,0.021,0.003,0.05,0.006,0.0007,0.001,0.0004,0.0045,0.0023,97.3935,0.006,0.39,0.18,6
3,0.07,0.26,1.73,0.003,0.007,0.04,0.18,0.16,0.036,0.021,0.003,0.05,0.006,0.0007,0.001,0.0004,0.0045,0.0023,97.3935,0.006,0.39,0.18,16
3,0.06,0.3,1.72,0.003,0.01,0.04,0.16,0.15,0.033,0.018,0.005,0.049,0.007,0.0006,0.002,0.0006,0.0043,0.0033,97.4098,0.006,0.38,0.17,7
3,0.07,0.24,1.7,0.002,0.01,0.04,0.16,0.15,0.044,0.018,0.005,0.049,0.005,0.0006,0.001,0.0012,0.0034,0.0035,97.4783,0.005,0.38,0.18,7
3,0.07,0.24,1.7,0.002,0.01,0.04,0.16,0.15,0.044,0.018,0.005,0.049,0.005,0.0006,0.001,0.0012,0.0034,0.0035,97.4783,0.005,0.38,0.18,14
3,0.07,0.22,1.72,0.001,0.009,0.04,0.17,0.14,0.039,0.02,0.004,0.05,0.004,0.0007,0.002,0.0011,0.0032,0.0031,97.4932,0.004,0.39,0.18,8
3,0.07,0.22,1.72,0.001,0.009,0.04,0.17,0.14,0.039,0.02,0.004,0.05,0.004,0.0007,0.002,0.0011,0.0032,0.0031,97.4932,0.004,0.39,0.18,14
3,0.07,0.24,1.71,0.002,0.008,0.04,0.16,0.17,0.04,0.018,0.004,0.05,0.006,0.0007,0.001,0.0011,0.0042,0.0035,97.4434,0.005,0.39,0.18,14
3,0.07,0.24,1.71,0.002,0.008,0.04,0.16,0.17,0.04,0.018,0.004,0.05,0.006,0.0007,0.001,0.0011,0.0042,0.0035,97.4434,0.005,0.39,0.18,10
3,0.07,0.27,1.73,0.002,0.008,0.04,0.17,0.15,0.033,0.015,0.005,0.052,0.007,0.0007,0.002,0.0013,0.0045,0.0033,97.4278,0.004,0.39,0.18,16
3,0.07,0.27,1.73,0.002,0.008,0.04,0.17,0.15,0.033,0.015,0.005,0.052,0.007,0.0007,0.002,0.0013,0.0045,0.0033,97.4278,0.004,0.39,0.18,11
3,0.07,0.27,1.73,0.002,0.008,0.04,0.17,0.15,0.033,0.015,0.005,0.052,0.007,0.0007,0.002,0.0013,0.0045,0.0033,97.4278,0.004,0.39,0.18,5
3,0.07,0.27,1.73,0.002,0.008,0.04,0.17,0.15,0.033,0.015,0.005,0.052,0.007,0.0007,0.002,0.0013,0.0045,0.0033,97.4278,0.004,0.39,0.18,13
3,0.07,0.27,1.73,0.002,0.008,0.04,0.17,0.15,0.033,0.015,0.005,0.052,0.007,0.0007,0.002,0.0013,0.0045,0.0033,97.4278,0.004,0.39,0.18,17
3,0.07,0.27,1.73,0.002,0.008,0.04,0.17,0.15,0.033,0.015,0.005,0.052,0.007,0.0007,0.002,0.0013,0.0045,0.0033,97.4278,0.004,0.39,0.18,6
3,0.07,0.26,1.77,0.002,0.007,0.03,0.18,0.15,0.04,0.018,0.005,0.049,0.004,0.0007,0.002,0.0013,0.0067,0.0029,97.3911,0.005,0.4,0.18,16
3,0.07,0.26,1.77,0.002,0.007,0.03,0.18,0.15,0.04,0.018,0.005,0.049,0.004,0.0007,0.002,0.0013,0.0067,0.0029,97.3911,0.005,0.4,0.18,15
3,0.07,0.25,1.75,0.002,0.006,0.03,0.18,0.13,0.037,0.021,0.004,0.049,0.005,0.0007,0.001,0.0009,0.0034,0.002,97.4281,0.005,0.39,0.18,13
3,0.07,0.25,1.75,0.002,0.006,0.03,0.18,0.13,0.037,0.021,0.004,0.049,0.005,0.0007,0.001,0.0009,0.0034,0.002,97.4281,0.005,0.39,0.18,11
3,0.07,0.28,1.73,0.002,0.008,0.03,0.15,0.13,0.037,0.021,0.005,0.049,0.003,0.0006,0.002,0.0009,0.0074,0.0035,97.465,0.004,0.38,0.18,10
3,0.07,0.28,1.73,0.002,0.008,0.03,0.15,0.13,0.037,0.021,0.005,0.049,0.003,0.0006,0.002,0.0009,0.0074,0.0035,97.465,0.004,0.38,0.18,8
